Date,Open Price,Close Price,High Price,Low Price,Volume,Rise,Diff of Close Price
29-Aug-16,2170.19,2180.38,2183.48,2170.19,1619841408,1,11.34
30-Aug-16,2179.45,2176.12,2182.27,2170.41,1754723840,-1,-4.26
31-Aug-16,2173.56,2170.95,2173.79,2161.35,2126060160,-1,-5.17
1-Sep-16,2171.33,2170.86,2173.56,2157.09,1966681216,-1,-0.09
2-Sep-16,2177.49,2179.98,2184.87,2173.59,1764708736,1,9.12
6-Sep-16,2181.61,2186.48,2186.57,2175.1,2104150144,1,6.5
7-Sep-16,2185.17,2186.16,2187.87,2179.07,1940703232,-1,-0.32
8-Sep-16,2182.76,2181.3,2184.94,2177.49,2197654016,-1,-4.86
9-Sep-16,2169.08,2127.81,2169.08,2127.81,2643520768,-1,-53.49
12-Sep-16,2120.86,2159.04,2163.3,2119.12,2509046272,1,31.23
13-Sep-16,2150.47,2127.02,2150.47,2120.27,2543776768,-1,-32.02
14-Sep-16,2127.86,2125.77,2141.33,2119.9,2329223936,-1,-1.25
15-Sep-16,2125.36,2147.26,2151.31,2122.36,2206424064,1,21.49
16-Sep-16,2146.48,2139.16,2146.48,2131.2,3237792768,-1,-8.1
19-Sep-16,2143.99,2139.12,2153.61,2135.91,1965361664,-1,-0.04
20-Sep-16,2145.94,2139.76,2150.8,2139.17,1888721152,1,0.64
21-Sep-16,2144.58,2163.12,2165.11,2139.57,2265297664,1,23.36
22-Sep-16,2170.94,2177.18,2179.99,2170.94,2070525568,1,14.06
23-Sep-16,2173.29,2164.69,2173.75,2163.97,1918904448,-1,-12.49
26-Sep-16,2158.54,2146.1,2158.54,2145.04,1908513024,-1,-18.59
27-Sep-16,2146.04,2159.93,2161.13,2141.55,2008628608,1,13.83
28-Sep-16,2161.85,2171.37,2172.4,2151.79,2138279680,1,11.44
29-Sep-16,2168.9,2151.13,2172.67,2145.2,2426273536,-1,-20.24
30-Sep-16,2156.51,2168.27,2175.3,2156.51,2651836416,1,17.14
3-Oct-16,2164.33,2161.2,2164.41,2154.77,1796125696,-1,-7.07
4-Oct-16,2163.37,2150.49,2165.46,2144.01,2126973696,-1,-10.71
5-Oct-16,2155.15,2159.73,2163.95,2155.15,2231244288,1,9.24
6-Oct-16,2158.22,2160.77,2162.93,2150.28,1976830080,1,1.04
7-Oct-16,2164.19,2153.74,2165.86,2144.85,2084627968,-1,-7.03
10-Oct-16,2160.39,2163.66,2169.6,2160.39,1709775104,1,9.92
11-Oct-16,2161.35,2136.73,2161.56,2128.84,2183280128,-1,-26.93
12-Oct-16,2137.67,2139.18,2145.36,2132.77,1788235520,1,2.45
13-Oct-16,2130.26,2132.55,2138.19,2114.72,2184545792,-1,-6.63
14-Oct-16,2139.68,2132.98,2149.19,2132.98,1973881344,1,0.43
17-Oct-16,2132.95,2126.5,2135.61,2124.43,1773140480,-1,-6.48
18-Oct-16,2138.31,2139.6,2144.38,2135.49,1903903488,1,13.1
19-Oct-16,2140.81,2144.29,2148.44,2138.15,2122469376,1,4.69
20-Oct-16,2142.51,2141.34,2147.18,2133.44,2260930048,-1,-2.95
21-Oct-16,2139.43,2141.16,2142.63,2130.09,2375104512,-1,-0.18
24-Oct-16,2148.5,2151.33,2154.79,2146.91,2033249024,1,10.17
25-Oct-16,2149.72,2143.16,2151.44,2141.93,2221722624,-1,-8.17
26-Oct-16,2136.97,2139.43,2145.73,2131.59,2278087936,-1,-3.73
27-Oct-16,2144.06,2133.04,2147.13,2132.52,2418221824,-1,-6.39
28-Oct-16,2132.23,2126.41,2140.72,2119.36,2494644224,-1,-6.63
31-Oct-16,2129.78,2126.15,2133.25,2125.53,2345086976,-1,-0.26
1-Nov-16,2128.68,2111.72,2131.45,2097.85,2571849216,-1,-14.43
2-Nov-16,2109.43,2097.94,2111.76,2094,2524674816,-1,-13.78
3-Nov-16,2098.8,2088.66,2102.56,2085.23,2385278976,-1,-9.28
4-Nov-16,2083.79,2085.18,2099.07,2083.79,2351329792,-1,-3.48
7-Nov-16,2100.59,2131.52,2132,2100.59,2293373440,1,46.34
8-Nov-16,2129.92,2139.56,2146.87,2123.56,2197247744,1,8.04
9-Nov-16,2131.56,2163.26,2170.1,2125.35,4013795328,1,23.7
10-Nov-16,2167.49,2167.48,2182.3,2151.17,4098964224,1,4.22
11-Nov-16,2162.71,2164.45,2165.92,2152.49,2969670400,-1,-3.03
14-Nov-16,2165.64,2164.2,2171.36,2156.08,3360132352,-1,-0.25
15-Nov-16,2168.29,2180.39,2180.84,2166.38,2769872384,1,16.19
16-Nov-16,2177.53,2176.94,2179.22,2172.2,2311500032,-1,-3.45
17-Nov-16,2178.61,2187.12,2188.06,2176.65,2394237696,1,10.18
18-Nov-16,2186.85,2181.9,2189.89,2180.38,2271246848,-1,-5.22
21-Nov-16,2186.43,2198.18,2198.7,2186.43,2142889344,1,16.28
22-Nov-16,2201.56,2202.94,2204.8,2194.51,2371933184,1,4.76
23-Nov-16,2198.55,2204.72,2204.72,2194.51,2041046912,1,1.78
25-Nov-16,2206.27,2213.35,2213.35,2206.27,926046656,1,8.63
28-Nov-16,2210.21,2201.72,2211.14,2200.36,2039660288,-1,-11.63
29-Nov-16,2200.76,2204.66,2210.46,2198.15,2103461760,1,2.94
30-Nov-16,2204.97,2198.81,2214.1,2198.81,3222106112,-1,-5.85
1-Dec-16,2200.17,2191.08,2202.6,2187.44,3046658816,-1,-7.73
2-Dec-16,2191.12,2191.95,2197.95,2188.37,2187303680,1,0.87
5-Dec-16,2200.65,2204.71,2209.42,2199.97,2352446976,1,12.76
6-Dec-16,2207.26,2212.23,2212.78,2202.21,2175854336,1,7.52
7-Dec-16,2210.72,2241.35,2241.63,2208.93,2727935488,1,29.12
8-Dec-16,2241.13,2246.19,2251.69,2237.57,2430430976,1,4.84
9-Dec-16,2249.73,2259.53,2259.8,2249.23,2188090880,1,13.34
12-Dec-16,2258.83,2256.96,2264.03,2252.37,2356332800,-1,-2.57
13-Dec-16,2263.32,2271.72,2277.53,2263.32,2315791104,1,14.76
14-Dec-16,2268.35,2253.28,2276.2,2248.44,2681775104,-1,-18.44
15-Dec-16,2253.77,2262.03,2272.12,2253.77,2417744128,1,8.75
16-Dec-16,2266.81,2258.07,2268.05,2254.24,3663854848,-1,-3.96
19-Dec-16,2259.24,2262.53,2267.47,2258.21,1870669312,1,4.46
20-Dec-16,2266.5,2270.76,2272.56,2266.14,1811262848,1,8.23
21-Dec-16,2270.54,2265.18,2271.23,2265.15,1581188992,-1,-5.58
22-Dec-16,2262.93,2260.96,2263.18,2256.08,1704527104,-1,-4.22
23-Dec-16,2260.25,2263.79,2263.79,2258.84,1079336576,1,2.83
27-Dec-16,2266.23,2268.88,2273.82,2266.15,1087114240,1,5.09
28-Dec-16,2270.23,2249.92,2271.31,2249.11,1353721088,-1,-18.96
29-Dec-16,2249.5,2249.26,2254.51,2244.56,1264689920,-1,-0.66
30-Dec-16,2251.61,2238.83,2253.58,2233.62,1580292736,-1,-10.43
3-Jan-17,2251.57,2257.83,2263.88,2245.13,2265864448,1,19
4-Jan-17,2261.6,2270.75,2272.82,2261.6,2100113536,1,12.92
5-Jan-17,2268.18,2269,2271.5,2260.45,2191474176,-1,-1.75
6-Jan-17,2271.14,2276.98,2282.1,2264.06,1941059200,1,7.98
9-Jan-17,2273.59,2268.9,2275.49,2268.9,1904075776,-1,-8.08
10-Jan-17,2269.72,2268.9,2279.27,2265.27,2134411136,0,0
11-Jan-17,2268.6,2275.32,2275.32,2260.83,2110331776,1,6.42
12-Jan-17,2271.14,2270.44,2271.78,2254.25,1939828608,-1,-4.88
13-Jan-17,2272.74,2274.64,2278.68,2271.51,1794819840,1,4.2
17-Jan-17,2269.14,2267.89,2272.08,2262.81,2203876352,-1,-6.75
18-Jan-17,2269.14,2271.89,2272.01,2263.35,2021929344,1,4
19-Jan-17,2271.9,2263.69,2274.33,2258.41,2041193216,-1,-8.2
20-Jan-17,2269.96,2271.31,2276.96,2265.01,2316123648,1,7.62
23-Jan-17,2267.78,2265.2,2271.78,2257.02,2001527552,-1,-6.11
24-Jan-17,2267.88,2280.07,2284.63,2266.68,2236611840,1,14.87
25-Jan-17,2288.88,2298.37,2299.55,2288.88,2510801920,1,18.3
26-Jan-17,2298.63,2296.68,2300.99,2294.08,2322697728,-1,-1.69
27-Jan-17,2299.02,2294.69,2299.02,2291.62,1995115520,-1,-1.99
30-Jan-17,2286.01,2280.9,2286.01,2268.04,2093029376,-1,-13.79
31-Jan-17,2274.02,2278.87,2279.09,2267.21,2495172864,-1,-2.03
1-Feb-17,2285.59,2279.55,2289.14,2272.44,2468037888,1,0.68
2-Feb-17,2276.69,2280.85,2283.97,2271.65,2300328448,1,1.3
3-Feb-17,2288.54,2297.42,2298.31,2287.88,2221381632,1,16.57
6-Feb-17,2294.28,2292.56,2296.18,2288.57,1896706688,-1,-4.86
7-Feb-17,2295.87,2293.08,2299.4,2290.16,2067953536,1,0.52
8-Feb-17,2289.55,2294.67,2295.91,2285.38,2096393472,1,1.59
9-Feb-17,2296.7,2307.87,2311.08,2296.61,2101493632,1,13.2
10-Feb-17,2312.27,2316.1,2319.23,2311.1,2051862016,1,8.23
13-Feb-17,2321.72,2328.25,2331.58,2321.42,1966217344,1,12.15
14-Feb-17,2326.12,2337.58,2337.58,2322.17,2159445760,1,9.33
15-Feb-17,2335.58,2349.25,2351.3,2334.81,2248642560,1,11.67
16-Feb-17,2349.64,2347.22,2351.31,2338.87,2078147968,-1,-2.03
17-Feb-17,2343.01,2351.16,2351.16,2339.58,2114874624,1,3.94
21-Feb-17,2354.91,2365.38,2366.71,2354.91,2112997504,1,14.22
22-Feb-17,2361.11,2362.82,2365.13,2358.34,1938779392,-1,-2.56
23-Feb-17,2367.5,2363.81,2368.26,2355.09,2208780032,1,0.99
24-Feb-17,2355.73,2367.34,2367.34,2352.87,2186527488,1,3.53
27-Feb-17,2365.23,2369.75,2371.54,2361.87,1879659008,1,2.41
28-Feb-17,2366.08,2363.64,2367.79,2358.96,2549053440,-1,-6.11
1-Mar-17,2380.13,2395.96,2400.98,2380.13,2573170688,1,32.32
2-Mar-17,2394.75,2381.92,2394.75,2380.17,2122274688,-1,-14.04
3-Mar-17,2380.92,2383.12,2383.89,2375.39,1837162624,1,1.2
6-Mar-17,2375.23,2375.31,2378.8,2367.98,1893401856,-1,-7.81
7-Mar-17,2370.74,2368.39,2375.12,2365.51,1925454208,-1,-6.92
8-Mar-17,2369.81,2362.98,2373.09,2361.01,2090916224,-1,-5.41
9-Mar-17,2363.49,2364.87,2369.08,2354.54,2024329856,1,1.89
10-Mar-17,2372.52,2372.6,2376.86,2363.04,2021917568,1,7.73
13-Mar-17,2371.56,2373.47,2374.42,2368.52,1816998656,1,0.87
14-Mar-17,2368.55,2365.45,2368.55,2358.18,1687667968,-1,-8.02
15-Mar-17,2370.34,2385.26,2390.01,2368.94,2144440832,1,19.81
16-Mar-17,2387.71,2381.38,2388.1,2377.18,1891064832,-1,-3.88
17-Mar-17,2383.71,2378.25,2385.71,2377.64,3368310784,-1,-3.13
20-Mar-17,2378.24,2373.47,2379.55,2369.66,1783800064,-1,-4.78
21-Mar-17,2379.32,2344.02,2381.93,2341.9,2611747584,-1,-29.45
22-Mar-17,2343,2348.45,2351.81,2336.45,2173997824,1,4.43
23-Mar-17,2345.97,2345.96,2358.92,2342.13,1961779328,-1,-2.49
24-Mar-17,2350.42,2343.98,2356.22,2335.74,1967734400,-1,-1.98
27-Mar-17,2329.11,2341.59,2344.9,2322.25,1952753024,-1,-2.39
28-Mar-17,2339.79,2358.57,2363.78,2337.63,1980833792,1,16.98
29-Mar-17,2356.54,2361.13,2363.36,2352.94,1763449344,1,2.56
30-Mar-17,2361.31,2368.06,2370.42,2358.58,1881483648,1,6.93
31-Mar-17,2364.82,2362.72,2370.35,2362.6,1984522496,-1,-5.34
3-Apr-17,2362.34,2358.84,2365.87,2344.73,2126551040,-1,-3.88
4-Apr-17,2354.76,2360.16,2360.53,2350.72,1828067840,1,1.32
5-Apr-17,2366.59,2352.95,2378.36,2350.52,2144699392,-1,-7.21
6-Apr-17,2353.79,2357.49,2364.16,2348.9,1829620992,1,4.54
7-Apr-17,2356.59,2355.54,2363.76,2350.74,1715217920,-1,-1.95
10-Apr-17,2357.16,2357.16,2366.37,2351.5,1601923328,1,1.62
11-Apr-17,2353.92,2353.78,2355.22,2337.25,1803976576,-1,-3.38
12-Apr-17,2352.15,2344.93,2352.72,2341.18,1922826368,-1,-8.85
13-Apr-17,2341.98,2328.95,2348.26,2328.95,1775558912,-1,-15.98
17-Apr-17,2332.62,2349.01,2349.14,2332.51,1612087808,1,20.06
18-Apr-17,2342.53,2342.19,2348.35,2334.54,1892193280,-1,-6.82
19-Apr-17,2346.79,2338.17,2352.63,2335.05,1985291776,-1,-4.02
20-Apr-17,2342.69,2355.84,2361.37,2340.91,2100736896,1,17.67
21-Apr-17,2354.74,2348.69,2356.18,2344.51,2106063616,-1,-7.15
24-Apr-17,2370.33,2374.15,2376.98,2369.19,2264725248,1,25.46
25-Apr-17,2381.51,2388.61,2392.48,2381.15,2332163328,1,14.46
26-Apr-17,2388.98,2387.45,2398.16,2386.76,2342655744,-1,-1.16
27-Apr-17,2389.7,2388.77,2392.1,2382.68,2252983808,1,1.32
28-Apr-17,2393.68,2384.2,2393.68,2382.36,2270713600,-1,-4.57
1-May-17,2388.5,2388.33,2394.49,2384.83,1891391104,1,4.13
2-May-17,2391.05,2391.17,2392.93,2385.82,2206525952,1,2.84
3-May-17,2386.5,2388.13,2389.82,2379.75,2292986624,-1,-3.04
4-May-17,2389.79,2389.52,2391.43,2380.35,2279660032,1,1.39
5-May-17,2392.37,2399.29,2399.29,2389.38,1830337280,1,9.77
8-May-17,2399.94,2399.38,2401.36,2393.92,1853959936,1,0.09
9-May-17,2401.58,2396.92,2403.87,2392.44,1906212096,-1,-2.46
10-May-17,2396.79,2399.63,2399.74,2392.79,2017146624,1,2.71
11-May-17,2394.84,2394.44,2395.72,2381.74,2042279936,-1,-5.19
12-May-17,2392.44,2390.9,2392.44,2387.19,1804928768,-1,-3.54
15-May-17,2393.98,2402.32,2404.05,2393.94,1916259584,1,11.42
16-May-17,2404.55,2400.67,2405.77,2396.05,1954952448,-1,-1.65
17-May-17,2382.95,2357.03,2384.87,2356.21,2602121984,-1,-43.64
18-May-17,2354.69,2365.72,2375.74,2352.72,2288388864,1,8.69
19-May-17,2371.37,2381.73,2389.06,2370.43,2254659072,1,16.01
22-May-17,2387.21,2394.02,2395.46,2386.92,1815009024,1,12.29
23-May-17,2397.04,2398.42,2400.85,2393.88,1768567296,1,4.4
24-May-17,2401.41,2404.39,2405.58,2397.99,1823381120,1,5.97
25-May-17,2409.54,2415.07,2418.71,2408.01,2012491008,1,10.68
26-May-17,2414.5,2415.82,2416.68,2412.2,1529456000,1,0.75
30-May-17,2411.67,2412.91,2415.26,2409.43,1781591552,-1,-2.91
31-May-17,2415.63,2411.8,2415.99,2403.59,2647656448,-1,-1.11
1-Jun-17,2415.65,2430.06,2430.06,2413.54,2139096960,1,18.26
2-Jun-17,2431.28,2439.07,2440.23,2427.71,2028364416,1,9.01
5-Jun-17,2437.83,2436.1,2439.55,2434.32,1703634560,-1,-2.97
6-Jun-17,2431.92,2429.33,2436.21,2428.12,1903033728,-1,-6.77
7-Jun-17,2432.03,2433.14,2435.28,2424.75,1996951552,1,3.81
8-Jun-17,2434.27,2433.79,2439.27,2427.94,2215198208,1,0.65
9-Jun-17,2436.39,2431.77,2446.2,2415.7,2500098560,-1,-2.02
12-Jun-17,2425.88,2429.39,2430.38,2419.97,2626092288,-1,-2.38
13-Jun-17,2434.15,2440.35,2441.49,2431.28,2036034304,1,10.96
14-Jun-17,2443.75,2437.92,2443.75,2428.34,2062433664,-1,-2.43
15-Jun-17,2424.14,2432.46,2433.95,2418.53,2037335168,-1,-5.46
16-Jun-17,2431.24,2433.15,2433.15,2422.88,3410599168,1,0.69
19-Jun-17,2442.55,2453.46,2453.82,2441.79,1839756672,1,20.31
20-Jun-17,2450.66,2437.03,2450.66,2436.6,1904209280,-1,-16.43
21-Jun-17,2439.31,2435.61,2442.23,2430.74,2073463424,-1,-1.42
22-Jun-17,2437.4,2434.5,2441.62,2433.27,1873191040,-1,-1.11
23-Jun-17,2434.65,2438.3,2441.4,2431.11,2728437504,1,3.8
26-Jun-17,2443.32,2439.07,2450.42,2437.03,1755256960,1,0.77
27-Jun-17,2436.34,2419.38,2440.15,2419.38,1965055744,-1,-19.69
28-Jun-17,2428.7,2440.69,2442.97,2428.02,1930582528,1,21.31
29-Jun-17,2442.38,2419.7,2442.73,2405.7,2363867136,-1,-20.99
30-Jun-17,2429.2,2423.41,2432.71,2421.65,2024176640,1,3.71
3-Jul-17,2431.39,2429.01,2439.17,2428.69,1176801152,1,5.6
5-Jul-17,2430.78,2432.54,2434.9,2422.05,1913276544,1,3.53
6-Jul-17,2423.44,2409.75,2424.28,2407.7,1993798016,-1,-22.79
7-Jul-17,2413.52,2425.18,2426.92,2413.52,1629059200,1,15.43
10-Jul-17,2424.51,2427.43,2432,2422.27,1685378688,1,2.25
11-Jul-17,2427.35,2425.53,2429.3,2412.79,1664970496,-1,-1.9
12-Jul-17,2435.75,2443.25,2445.76,2435.75,1783386368,1,17.72
13-Jul-17,2444.99,2447.83,2449.32,2441.69,1756334080,1,4.58
17-Jul-17,2459.5,2459.14,2462.82,2457.16,1586234880,1,11.31
18-Jul-17,2455.88,2460.61,2460.92,2450.34,1657082496,1,1.47
19-Jul-17,2463.85,2473.83,2473.83,2463.85,1795965696,1,13.22
20-Jul-17,2475.56,2473.45,2477.62,2468.43,1956491520,-1,-0.38
21-Jul-17,2467.4,2472.54,2472.54,2465.06,1889938816,-1,-0.91
24-Jul-17,2472.04,2469.91,2473.1,2466.32,1851901056,-1,-2.63
25-Jul-17,2477.88,2477.13,2481.24,2474.91,2290697472,1,7.22
26-Jul-17,2479.97,2477.83,2481.69,2474.94,2058644864,1,0.7
27-Jul-17,2482.76,2475.42,2484.04,2459.93,2542081792,-1,-2.41
28-Jul-17,2469.12,2472.1,2473.53,2464.66,2024405760,-1,-3.32
31-Jul-17,2475.94,2470.3,2477.96,2468.53,2097084544,-1,-1.8
1-Aug-17,2477.1,2476.35,2478.51,2471.14,2008236160,1,6.05
2-Aug-17,2480.38,2477.57,2480.38,2466.48,2068539776,1,1.22
3-Aug-17,2476.03,2472.16,2476.03,2468.85,2000896000,-1,-5.41
4-Aug-17,2476.88,2476.83,2480,2472.08,1829225984,1,4.67
7-Aug-17,2477.14,2480.91,2480.95,2475.88,1592684928,1,4.08
8-Aug-17,2478.35,2474.92,2490.87,2470.32,1802244736,-1,-5.99
9-Aug-17,2465.35,2474.02,2474.41,2462.08,1793456512,-1,-0.9
10-Aug-17,2465.38,2438.21,2465.38,2437.75,2024617216,-1,-35.81
11-Aug-17,2441.04,2441.32,2448.09,2437.85,1616982656,1,3.11
14-Aug-17,2454.96,2465.84,2468.22,2454.96,1543002496,1,24.52
15-Aug-17,2468.66,2464.61,2468.9,2461.61,1691318272,-1,-1.23
16-Aug-17,2468.63,2468.11,2474.93,2463.86,1689568512,1,3.5
17-Aug-17,2462.95,2430.01,2465.02,2430.01,1917466368,-1,-38.1
18-Aug-17,2427.64,2425.55,2440.27,2420.69,1902942720,-1,-4.46
21-Aug-17,2425.5,2428.37,2430.58,2417.35,1566051200,1,2.82
22-Aug-17,2433.75,2452.51,2454.77,2433.67,1517565056,1,24.14
23-Aug-17,2444.88,2444.04,2448.91,2441.42,1531116416,-1,-8.47
24-Aug-17,2447.91,2438.97,2450.39,2436.19,1641081088,-1,-5.07
25-Aug-17,2444.72,2443.05,2453.96,2442.22,1488550528,1,4.08
28-Aug-17,2447.35,2444.24,2449.12,2439.03,1445332736,1,1.19
29-Aug-17,2431.94,2446.3,2449.19,2428.2,1480249216,1,2.06
30-Aug-17,2446.06,2457.59,2460.31,2443.77,1520847104,1,11.29
31-Aug-17,2462.65,2471.65,2475.01,2462.65,2007535488,1,14.06
1-Sep-17,2474.42,2476.55,2480.38,2473.85,1495947136,1,4.9
5-Sep-17,2470.35,2457.85,2471.97,2446.55,2005627008,-1,-18.7
6-Sep-17,2463.83,2465.54,2469.64,2459.2,2006916608,1,7.69
7-Sep-17,2468.06,2465.1,2468.62,2460.29,2050843264,-1,-0.44
8-Sep-17,2462.25,2461.43,2467.11,2459.4,1943965312,-1,-3.67
11-Sep-17,2474.52,2488.11,2488.95,2474.52,1874812160,1,26.68
12-Sep-17,2491.94,2496.48,2496.77,2490.37,1897500672,1,8.37
13-Sep-17,2493.89,2498.37,2498.37,2492.14,1870029824,1,1.89
14-Sep-17,2494.56,2495.62,2498.43,2491.35,1884855808,-1,-2.75
15-Sep-17,2495.67,2500.23,2500.23,2493.16,2881157888,1,4.61
18-Sep-17,2502.51,2503.87,2508.32,2499.92,1848455040,1,3.64
19-Sep-17,2506.29,2506.65,2507.84,2503.19,1823473152,1,2.78
20-Sep-17,2506.84,2508.24,2508.85,2496.67,2007608448,1,1.59
21-Sep-17,2507.16,2500.6,2507.16,2499,1677822848,-1,-7.64
22-Sep-17,2497.26,2502.22,2503.47,2496.54,1629500672,1,1.62
25-Sep-17,2499.39,2496.66,2502.54,2488.03,1978136448,-1,-5.56
26-Sep-17,2501.04,2496.84,2503.51,2495.12,1767835904,1,0.18
27-Sep-17,2503.3,2507.04,2511.75,2495.91,1971339392,1,10.2
28-Sep-17,2503.41,2510.06,2510.81,2502.93,1767377792,1,3.02
29-Sep-17,2509.96,2519.36,2519.44,2507.99,1758906112,1,9.3
2-Oct-17,2521.2,2529.12,2529.23,2520.4,1810963968,1,9.76
3-Oct-17,2530.34,2534.58,2535.13,2528.85,1629769856,1,5.46
4-Oct-17,2533.48,2537.74,2540.53,2531.8,1647952768,1,3.16
5-Oct-17,2540.86,2552.07,2552.51,2540.02,1679389952,1,14.33
6-Oct-17,2547.44,2549.33,2549.41,2543.79,1584131200,-1,-2.74
9-Oct-17,2551.39,2544.73,2551.82,2541.6,1431462528,-1,-4.6
10-Oct-17,2549.99,2550.64,2555.23,2544.86,1685419520,1,5.91
11-Oct-17,2550.62,2555.24,2555.24,2547.95,1762857600,1,4.6
12-Oct-17,2552.88,2550.93,2555.33,2548.31,1986378240,-1,-4.31
13-Oct-17,2555.66,2553.17,2557.65,2552.09,1856673920,1,2.24
16-Oct-17,2555.57,2557.64,2559.47,2552.64,1702638720,1,4.47
17-Oct-17,2557.17,2559.36,2559.71,2554.69,1743292928,1,1.72
18-Oct-17,2562.87,2561.26,2564.11,2559.67,1760157696,1,1.9
19-Oct-17,2553.39,2562.1,2562.36,2547.92,1850914304,1,0.84
20-Oct-17,2567.56,2575.21,2575.44,2567.56,2127459840,1,13.11
23-Oct-17,2578.08,2564.98,2578.29,2564.33,1967366912,-1,-10.23
24-Oct-17,2568.66,2569.13,2572.18,2565.58,2037622528,1,4.15
25-Oct-17,2566.52,2557.15,2567.4,2544,2263522816,-1,-11.98
26-Oct-17,2560.08,2560.4,2567.07,2559.8,2181257728,1,3.25
27-Oct-17,2570.26,2581.07,2582.98,2565.94,2502744320,1,20.67
30-Oct-17,2577.75,2572.83,2580.03,2568.25,2147227520,-1,-8.24
31-Oct-17,2575.99,2575.26,2578.29,2572.15,2211130880,1,2.43
1-Nov-17,2583.21,2579.36,2588.4,2574.92,2138623744,1,4.1
2-Nov-17,2579.46,2579.85,2581.11,2566.17,2357764096,1,0.49
3-Nov-17,2581.93,2587.84,2588.42,2576.77,2001727232,1,7.99
6-Nov-17,2587.47,2591.13,2593.38,2585.66,2009682560,1,3.29
7-Nov-17,2592.11,2590.64,2597.02,2584.35,2045185024,-1,-0.49
8-Nov-17,2588.71,2594.38,2595.47,2585.02,2013852928,1,3.74
9-Nov-17,2584,2584.62,2586.5,2566.33,2149598208,-1,-9.76
10-Nov-17,2580.18,2582.3,2583.81,2575.57,1976995712,-1,-2.32
13-Nov-17,2576.53,2584.84,2587.66,2574.48,2029289344,1,2.54
14-Nov-17,2577.75,2578.87,2579.66,2566.56,2166810880,-1,-5.97
15-Nov-17,2569.45,2564.62,2572.84,2557.45,2059000192,-1,-14.25
16-Nov-17,2572.95,2585.64,2590.09,2572.95,2001485568,1,21.02
17-Nov-17,2582.94,2578.85,2583.96,2577.62,1986502016,-1,-6.79
20-Nov-17,2579.49,2582.14,2584.64,2578.24,1743971456,1,3.29
21-Nov-17,2589.17,2599.03,2601.19,2589.17,1869509888,1,16.89
22-Nov-17,2600.31,2597.08,2600.94,2595.23,1581305344,-1,-1.95
24-Nov-17,2600.42,2602.42,2604.21,2600.42,738993216,1,5.34
27-Nov-17,2602.66,2601.42,2606.41,2598.87,1665193600,-1,-1
28-Nov-17,2605.94,2627.04,2627.69,2605.44,1995334144,1,25.62
29-Nov-17,2627.82,2626.07,2634.89,2620.32,2620543232,-1,-0.97
30-Nov-17,2633.93,2647.58,2657.74,2633.93,3026542848,1,21.51
1-Dec-17,2645.1,2642.22,2650.62,2605.52,2458475264,-1,-5.36
4-Dec-17,2657.19,2639.44,2665.19,2639.03,2693446656,-1,-2.78
5-Dec-17,2639.78,2629.57,2648.72,2627.73,2194970112,-1,-9.87
6-Dec-17,2626.24,2629.27,2634.41,2624.75,1903629696,-1,-0.3
7-Dec-17,2628.38,2636.98,2640.99,2626.53,1933267328,1,7.71
8-Dec-17,2646.21,2651.5,2651.65,2644.1,1810793472,1,14.52
11-Dec-17,2652.19,2659.99,2660.33,2651.47,1775251584,1,8.49
12-Dec-17,2661.73,2664.11,2669.72,2659.78,1977181824,1,4.12
13-Dec-17,2667.59,2662.85,2671.88,2662.85,1931148416,-1,-1.26
14-Dec-17,2665.87,2652.01,2668.09,2652.01,1974812928,-1,-10.84
15-Dec-17,2660.63,2675.81,2679.63,2659.14,3472946176,1,23.8
18-Dec-17,2685.92,2690.16,2694.97,2685.92,2092151424,1,14.35
19-Dec-17,2692.71,2681.47,2694.44,2680.74,1907656576,-1,-8.69
20-Dec-17,2688.18,2679.25,2691.01,2676.11,1937403264,-1,-2.22
21-Dec-17,2683.02,2684.57,2692.64,2682.4,1933795072,1,5.32
22-Dec-17,2684.22,2683.34,2685.35,2678.13,1383888512,-1,-1.23
26-Dec-17,2679.09,2680.5,2682.74,2677.96,1103808384,-1,-2.84
27-Dec-17,2682.1,2682.62,2685.64,2678.91,1149108352,1,2.12
28-Dec-17,2686.1,2687.54,2687.66,2682.69,1126089856,1,4.92
29-Dec-17,2689.15,2673.61,2692.12,2673.61,1332374016,-1,-13.93
